workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,milestones_completed,milestones_total,tokens_per_completed_milestone,language_count,tool_schema_hashes
30447789765,17ca4e5f18b80957a7a60e5a9ca8506ef25b0340,T29,long_horizon_product,long,SPECSMITH_FULL,1,gpt-5.6-terra,openai-responses,mid,custom,True,True,True,14702,6049,2194,0,20751,0.12749,2,2,6,55.487,done,10,10,4,4,5187.75,5,cf28361d99c24f40
30447789765,17ca4e5f18b80957a7a60e5a9ca8506ef25b0340,T29,long_horizon_product,long,SPECSMITH_FULL,2,gpt-5.6-terra,openai-responses,mid,custom,True,True,True,21532,5843,2194,0,27375,0.141475,5,2,8,45.992,done,10,10,4,4,6843.75,5,cf28361d99c24f40
30447789765,17ca4e5f18b80957a7a60e5a9ca8506ef25b0340,T29,long_horizon_product,long,SPECSMITH_FULL,3,gpt-5.6-terra,openai-responses,mid,custom,True,True,True,14673,5874,2194,0,20547,0.124793,2,2,6,41.099,done,10,10,4,4,5136.75,5,cf28361d99c24f40
30447789765,17ca4e5f18b80957a7a60e5a9ca8506ef25b0340,T29,long_horizon_product,long,SPECSMITH_FULL,4,gpt-5.6-terra,openai-responses,mid,custom,True,True,True,14701,6102,2194,0,20803,0.128283,2,2,6,48.372,done,10,10,4,4,5200.75,5,cf28361d99c24f40
30447789765,17ca4e5f18b80957a7a60e5a9ca8506ef25b0340,T29,long_horizon_product,long,SPECSMITH_FULL,5,gpt-5.6-terra,openai-responses,mid,custom,True,True,True,14669,6046,2194,0,20715,0.127362,2,2,6,45.082,done,10,10,4,4,5178.75,5,cf28361d99c24f40
