workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,language_count,tool_schema_hashes
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,SPECSMITH_FULL,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,6671,2574,6506,159,9245,0.081497,1,2,2,23.892,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,SPECSMITH_FULL,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,6671,2609,6506,159,9280,0.082547,1,2,2,21.616,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16217,2592,0,15245,18809,0.177901,1,0,5,24.253,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,28583,2998,10620,16982,31581,0.206292,2,0,8,32.888,done,2,3,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16204,2575,7835,7397,18779,0.132259,1,0,5,25.883,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16222,2611,7846,7404,18833,0.133388,1,0,5,24.902,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16212,2590,7838,7402,18802,0.132741,1,0,5,22.208,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,6,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16217,2598,11867,3378,18815,0.109846,1,0,5,24.879,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16210,2600,7837,7401,18810,0.133035,1,0,5,25.2,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,8,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16211,2606,7838,7401,18817,0.133215,1,0,5,25.815,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,16212,2600,7838,7402,18812,0.133041,1,0,5,25.978,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T10,feature_addition,standard,UNGOVERNED,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,20242,2531,4050,15220,22773,0.17794,1,0,5,22.074,done,2,2,0,7e7f3237c70ccfff
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8241,2977,3997,4238,11218,0.117826,1,2,2,27.657,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8245,2616,7994,245,10861,0.084038,1,2,2,20.31,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8244,2971,7994,244,11215,0.094682,1,2,2,21.642,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8243,2998,7994,243,11241,0.095486,1,2,2,24.385,done,3,3,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T11,schema_extension,standard,SPECSMITH_FULL,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8242,3011,7994,242,11253,0.095869,1,2,2,22.831,done,3,3,0,0747e73f6798e4fd
