workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,language_count,tool_schema_hashes
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,16212,2508,3041,12199,18720,0.157864,1,0,5,22.295,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,1,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,8171,1598,5727,2432,9769,0.066063,1,2,4,17.663,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,2,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,8172,1684,7990,170,9856,0.055637,1,2,4,19.12,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,3,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,22070,2540,16130,5919,24610,0.121364,2,3,7,29.984,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,4,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,5844,1716,5666,169,7560,0.055414,1,2,3,17.831,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,5,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,8876,1657,8696,168,10533,0.055168,1,2,4,18.204,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,32061,1939,26256,5775,34000,0.107542,3,0,10,26.171,done,2,2,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,38375,2794,28430,9874,41169,0.160103,3,0,12,36.101,done,2,2,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,29669,2855,24581,5058,32524,0.129703,2,0,10,34.831,done,2,2,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,4,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,24592,1802,21545,3023,26394,0.083846,2,0,8,22.681,done,2,2,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,39167,2784,34717,4379,41951,0.128602,3,0,12,34.521,done,2,2,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,1,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,11956,6246,7300,4641,18202,0.220111,1,2,5,58.689,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,2,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,11954,6151,9125,2814,18105,0.206755,1,2,5,61.06,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,3,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,11944,6180,9125,2804,18124,0.207562,1,2,5,58.08,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,4,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,11945,6069,9125,2805,18014,0.204239,1,2,5,57.664,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,5,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,11951,6095,9125,2811,18046,0.205056,1,2,5,55.659,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,18844,5897,13186,5637,24741,0.218839,2,0,7,66.321,done,10,9,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,73030,6300,47463,25534,79330,0.372484,2,0,11,66.087,done,10,10,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,46232,5885,28297,17908,52117,0.302758,2,0,9,56.096,done,10,9,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,4,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,25670,6459,12879,12773,32129,0.280131,1,0,6,57.28,done,10,10,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-screen,True,True,True,36949,6014,27416,9509,42963,0.253679,2,0,8,54.969,done,10,9,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,SPECSMITH_FULL,1,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,19218,3887,10624,8579,23105,0.10635,2,3,5,22.231,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,SPECSMITH_FULL,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,5480,2335,5312,162,7815,0.048725,1,2,2,12.916,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,SPECSMITH_FULL,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,8293,2405,7968,316,10698,0.056808,1,2,3,12.928,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,SPECSMITH_FULL,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,27573,5327,18592,8960,32900,0.148838,2,3,7,29.283,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,SPECSMITH_FULL,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,19194,3875,13280,5899,23069,0.10611,2,3,5,22.082,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,UNGOVERNED,1,gpt-5.6-terra,openai,mid,substitution-screen,False,True,False,44005,4219,28540,14614,48224,0.173297,4,0,12,36.976,max_turns,2,2,0,10567ce061bd9dc2
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,UNGOVERNED,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,13413,2222,6561,6022,15635,0.066862,1,0,5,13.505,done,2,2,0,10567ce061bd9dc2
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,UNGOVERNED,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,12545,1997,5385,6324,14542,0.061318,1,0,7,14.308,done,2,2,0,10567ce061bd9dc2
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,UNGOVERNED,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,13413,2210,9948,2635,15623,0.066683,1,0,5,13.403,done,2,2,0,10567ce061bd9dc2
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T1,feature_addition,standard,UNGOVERNED,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,12543,2209,5383,6324,14752,0.064492,1,0,7,14.68,done,2,2,0,10567ce061bd9dc2
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,SPECSMITH_FULL,1,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,23538,3784,13012,10511,27322,0.115605,2,3,5,22.071,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,SPECSMITH_FULL,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,23550,3761,16265,7270,27311,0.11529,2,3,5,22.187,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,SPECSMITH_FULL,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,27338,3859,19518,7802,31197,0.12623,2,3,6,22.949,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,SPECSMITH_FULL,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,23570,3764,16265,7290,27334,0.115385,2,3,5,22.865,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,SPECSMITH_FULL,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,22410,5250,16265,6130,27660,0.134775,2,3,5,28.192,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,1,gpt-5.6-terra,openai,mid,substitution-screen,False,False,False,21052,2519,7057,13020,23571,0.090415,2,0,6,17.135,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,2,gpt-5.6-terra,openai,mid,substitution-screen,False,False,False,19512,2525,11090,7447,22037,0.086655,2,0,6,15.826,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,32484,3244,18380,13120,35728,0.12987,3,0,9,23.786,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,33147,3628,18094,14069,36775,0.137288,3,0,9,24.011,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T10,feature_addition,standard,UNGOVERNED,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,43470,4327,32695,9785,47797,0.17358,3,0,11,28.128,done,2,2,0,7e7f3237c70ccfff
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,1,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,6242,1650,3664,2569,7892,0.040355,1,2,3,11.049,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,6240,1669,6066,165,7909,0.040635,1,2,3,10.924,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,7777,1546,6613,1152,9323,0.042633,1,2,4,10.987,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,10715,1677,9130,1570,12392,0.051943,2,2,5,14.854,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,SPECSMITH_FULL,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,7773,1615,7595,166,9388,0.043658,1,2,4,12.413,done,2,2,0,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,1,gpt-5.6-terra,openai,mid,substitution-screen,False,True,False,32334,1434,25819,6485,33768,0.102345,5,0,10,15.981,done,2,1,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,38329,2426,28939,9354,40755,0.132213,3,0,12,20.537,done,2,3,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,30737,2295,24868,5801,33032,0.111268,2,0,11,19.184,done,2,3,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,36079,2230,31130,4878,38309,0.123647,3,0,12,20.532,max_turns,2,3,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T13,cli_extension,standard,UNGOVERNED,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,37202,2293,28614,8517,39495,0.1274,3,0,12,18.348,max_turns,2,3,0,b23e5a7f466a7975
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,1,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,12328,5380,7300,5013,17708,0.11152,1,2,5,31.681,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,11949,6012,9125,2809,17961,0.120052,1,2,5,34.421,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,14327,5590,10950,3359,19917,0.119668,1,2,6,34.552,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,11954,6038,9125,2814,17992,0.120455,1,2,5,35.661,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,SPECSMITH_FULL,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,15520,6643,10950,4552,22163,0.138445,2,2,6,41.196,done,10,10,5,0747e73f6798e4fd
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,1,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,100787,8553,58008,42725,109340,0.380263,3,0,18,69.541,done,10,8,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,2,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,108109,6117,54007,54054,114226,0.362028,1,0,16,42.664,done,10,8,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,3,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,146461,7748,73852,72549,154209,0.482372,2,0,20,54.288,max_turns,10,8,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,4,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,57276,5238,18981,38259,62514,0.22176,1,0,12,36.414,done,10,8,5,c2afe77c1630e6a9
30206394966,36435f23e421e456aae23ad1b7fe75fb2dea4553,T28,long_horizon_product,long,UNGOVERNED,5,gpt-5.6-terra,openai,mid,substitution-screen,True,True,True,127965,7845,58080,69831,135810,0.437587,1,0,18,51.818,done,10,8,5,c2afe77c1630e6a9
